Repository Full Name,Passed Check Count,Failed Check Count,Passed Checks,Failed Checks,Check Date
infracost/infracost,541,731,CKV_AWS_41;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_45;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_41;CKV_AWS_41;CKV_AWS_130;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_88;CKV_AWS_46;CKV_AWS_45;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_88;CKV_AWS_88;CKV_AWS_88;CKV_AWS_88;CKV_AWS_88;CKV_AWS_88;CKV_AWS_88;CKV_AWS_88;CKV_AWS_88;CKV_AWS_88;CKV_AWS_88;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_251;CKV_AWS_251;CKV_AWS_251;CKV_AWS_251;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_41;CKV_AWS_41;CKV_AWS_212;CKV_AWS_212;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_97;CKV_AWS_41;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_100;CKV_AWS_100;CKV_AWS_100;CKV_AWS_100;CKV_AWS_79;CKV_AWS_79;CKV_AWS_100;CKV_AWS_100;CKV_AWS_79;CKV_AWS_100;CKV_AWS_79;CKV_AWS_100;CKV_AWS_100;CKV_AWS_100;CKV_AWS_88;CKV_AWS_100;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_83;CKV_AWS_83;CKV_AWS_83;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_126;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_126;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_61;CKV_AWS_60;CKV_AWS_83;CKV_AWS_6;CKV_AWS_130;CKV_AWS_130;CKV_AWS_41;CKV_AWS_41;CKV_AWS_61;CKV_AWS_60;CKV_AWS_41;CKV_AWS_61;CKV_AWS_60;CKV_AWS_41;CKV_AWS_41;CKV_AWS_33;CKV_AWS_227;CKV_AWS_33;CKV_AWS_227;CKV_AWS_33;CKV_AWS_227;CKV_AWS_41;CKV_AWS_45;CKV_AWS_45;CKV_AWS_45;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_24;CKV_AWS_25;CKV_AWS_260;CKV_AWS_208;CKV_AWS_69;CKV_AWS_69;CKV_AWS_69;CKV_AWS_208;CKV_AWS_69;CKV_AWS_208;CKV_AWS_69;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_102;CKV_AWS_102;CKV_AWS_102;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_17;CKV_AWS_41;CKV_AWS_96;CKV_AWS_96;CKV_AWS_96;CKV_AWS_96;CKV_AWS_96;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_168;CKV_AWS_168;CKV_AWS_168;CKV_AWS_168;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_130;CKV_AWS_130;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_41;CKV_AWS_41;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_97;CKV_AWS_97;CKV_AWS_97;CKV_AWS_61;CKV_AWS_60;CKV_AWS_17;CKV_AWS_17;CKV_AWS_34;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_97;CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_97;CKV2_AWS_20;CKV2_AWS_20;CKV2_AWS_20;CKV2_AWS_20;CKV2_AWS_20;CKV2_AWS_20;CKV2_AWS_28;CKV2_AWS_28;CKV2_AWS_28;CKV2_AWS_29;CKV2_AWS_29;CKV2_AWS_29;CKV2_AWS_29;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV_AWS_57;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20;CKV_AWS_20,CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_119;CKV_AWS_130;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_50;CKV_AWS_117;CKV_AWS_73;CKV_AWS_76;CKV_AWS_73;CKV_AWS_76;CKV_AWS_73;CKV_AWS_76;CKV_AWS_73;CKV_AWS_76;CKV_AWS_8;CKV_AWS_79;CKV_AWS_8;CKV_AWS_79;CKV_AWS_8;CKV_AWS_79;CKV_AWS_8;CKV_AWS_79;CKV_AWS_8;CKV_AWS_79;CKV_AWS_8;CKV_AWS_79;CKV_AWS_8;CKV_AWS_79;CKV_AWS_8;CKV_AWS_79;CKV_AWS_8;CKV_AWS_79;CKV_AWS_79;CKV_AWS_79;CKV_AWS_79;CKV_AWS_79;CKV_AWS_79;CKV_AWS_79;CKV_AWS_79;CKV_AWS_79;CKV_AWS_79;CKV_AWS_79;CKV_AWS_79;CKV_AWS_8;CKV_AWS_79;CKV_AWS_34;CKV_AWS_68;CKV_AWS_34;CKV_AWS_68;CKV_AWS_34;CKV_AWS_68;CKV_AWS_34;CKV_AWS_68;CKV_AWS_34;CKV_AWS_68;CKV_AWS_34;CKV_AWS_68;CKV_AWS_34;CKV_AWS_68;CKV_AWS_34;CKV_AWS_68;CKV_AWS_35;CKV_AWS_67;CKV_AWS_35;CKV_AWS_67;CKV_AWS_35;CKV_AWS_67;CKV_AWS_35;CKV_AWS_67;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_119;CKV_AWS_119;CKV_AWS_119;CKV_AWS_119;CKV_AWS_119;CKV_AWS_119;CKV_AWS_3;CKV_AWS_3;CKV_AWS_3;CKV_AWS_3;CKV_AWS_3;CKV_AWS_3;CKV_AWS_3;CKV_AWS_3;CKV_AWS_3;CKV_AWS_3;CKV_AWS_136;CKV_AWS_136;CKV_AWS_42;CKV_AWS_42;CKV_AWS_42;CKV_AWS_42;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_91;CKV_AWS_38;CKV_AWS_58;CKV_AWS_39;CKV_AWS_38;CKV_AWS_58;CKV_AWS_39;CKV_AWS_88;CKV_AWS_88;CKV_AWS_88;CKV_AWS_88;CKV_AWS_79;CKV_AWS_31;CKV_AWS_29;CKV_AWS_30;CKV_AWS_31;CKV_AWS_29;CKV_AWS_30;CKV_AWS_31;CKV_AWS_29;CKV_AWS_30;CKV_AWS_31;CKV_AWS_29;CKV_AWS_30;CKV_AWS_31;CKV_AWS_29;CKV_AWS_30;CKV_AWS_31;CKV_AWS_29;CKV_AWS_30;CKV_AWS_31;CKV_AWS_29;CKV_AWS_30;CKV_AWS_31;CKV_AWS_29;CKV_AWS_30;CKV_AWS_84;CKV_AWS_5;CKV_AWS_6;CKV_AWS_84;CKV_AWS_5;CKV_AWS_6;CKV_AWS_84;CKV_AWS_5;CKV_AWS_6;CKV_AWS_92;CKV_AWS_92;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_8;CKV_AWS_79;CKV_AWS_84;CKV_AWS_5;CKV_AWS_50;CKV_AWS_117;CKV_AWS_50;CKV_AWS_117;CKV_AWS_50;CKV_AWS_117;CKV_AWS_91;CKV_AWS_131;CKV_AWS_91;CKV_AWS_131;CKV_AWS_91;CKV_AWS_91;CKV_AWS_131;CKV_AWS_91;CKV_AWS_208;CKV_AWS_208;CKV_AWS_209;CKV_AWS_48;CKV_AWS_208;CKV_AWS_209;CKV_AWS_48;CKV_AWS_208;CKV_AWS_209;CKV_AWS_48;CKV_AWS_209;CKV_AWS_48;CKV_AWS_209;CKV_AWS_48;CKV_AWS_101;CKV_AWS_44;CKV_AWS_101;CKV_AWS_44;CKV_AWS_101;CKV_AWS_44;CKV_AWS_101;CKV_AWS_44;CKV_AWS_101;CKV_AWS_44;CKV_AWS_101;CKV_AWS_44;CKV_AWS_101;CKV_AWS_44;CKV_AWS_96;CKV_AWS_118;CKV_AWS_226;CKV_AWS_96;CKV_AWS_118;CKV_AWS_226;CKV_AWS_118;CKV_AWS_226;CKV_AWS_118;CKV_AWS_226;CKV_AWS_118;CKV_AWS_226;CKV_AWS_118;CKV_AWS_226;CKV_AWS_118;CKV_AWS_226;CKV_AWS_118;CKV_AWS_226;CKV_AWS_118;CKV_AWS_226;CKV_AWS_96;CKV_AWS_96;CKV_AWS_142;CKV_AWS_71;CKV_AWS_64;CKV_AWS_87;CKV_AWS_142;CKV_AWS_71;CKV_AWS_64;CKV_AWS_87;CKV_AWS_142;CKV_AWS_71;CKV_AWS_64;CKV_AWS_87;CKV_AWS_142;CKV_AWS_71;CKV_AWS_64;CKV_AWS_87;CKV_AWS_26;CKV_AWS_26;CKV_AWS_26;CKV_AWS_26;CKV_AWS_26;CKV_AWS_26;CKV_AWS_26;CKV_AWS_26;CKV_AWS_26;CKV_AWS_26;CKV_AWS_26;CKV_AWS_26;CKV_AWS_26;CKV_AWS_27;CKV_AWS_27;CKV_AWS_27;CKV_AWS_27;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_34;CKV_AWS_68;CKV_AWS_34;CKV_AWS_68;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_34;CKV_AWS_68;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_119;CKV_AWS_16;CKV_AWS_118;CKV_AWS_226;CKV_AWS_68;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV2_AWS_11;CKV2_AWS_11;CKV2_AWS_11;CKV2_AWS_11;CKV2_AWS_12;CKV2_AWS_12;CKV2_AWS_12;CKV2_AWS_12;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_6;CKV2_AWS_28;CKV2_AWS_28;CKV2_AWS_28;CKV_AWS_57;CKV_AWS_57;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_18;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_19;CKV_AWS_20;CKV_AWS_20,2022-10-13 18:12:18.875699
returntocorp/semgrep,17,28,CKV_AWS_88;CKV_AWS_46;CKV_AWS_88;CKV_AWS_46;CKV_AWS_63;CKV_AWS_3;CKV_AWS_20;CKV_AWS_57;CKV_AWS_57;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2;CKV2_AWS_2,CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_126;CKV_AWS_8;CKV_AWS_79;CKV_AWS_3;CKV_AWS_3;CKV_AWS_62;CKV_AWS_63;CKV_AWS_62;CKV_AWS_63;CKV_AWS_62;CKV_AWS_3;CKV_AWS_3;CKV_AWS_3;CKV_AWS_3;CKV_AWS_3;CKV_AWS_3;CKV_AWS_112;CKV_AWS_113;CKV2_AWS_6;CKV2_AWS_6;CKV_AWS_20;CKV_AWS_18;CKV_AWS_18;CKV_AWS_19;CKV_AWS_19,2022-10-13 18:12:56.052313
