Project Name,Policy ID,Evaluation
alphagov/verify-infrastructure,POL70,NONE
alphagov/verify-infrastructure,POL71,TFSEC
alphagov/verify-infrastructure,POL90,NONE
terrarium-tf/cli,POL58,NONE
cds-snc/notification-terraform,POL46,BOTH
cds-snc/notification-terraform,POL90,NONE
cds-snc/notification-terraform,POL93,BOTH
marjakapyaho/nightbear,POL11,NONE
marjakapyaho/nightbear,POL17,NONE
marjakapyaho/nightbear,POL58,NONE
marjakapyaho/nightbear,POL93,NONE
rabbitmq/rabbitmq-ct-helpers,POL16,NONE
rabbitmq/rabbitmq-ct-helpers,POL28,TFSEC
rabbitmq/rabbitmq-ct-helpers,POL93,NONE
rabbitmq/rabbitmq-ct-helpers,POL107,NONE
rabbitmq/rabbitmq-ct-helpers,POL111,TFSEC
alimac/terraform-s3,POL93,NONE
umccr/infrastructure,POL58,NONE
umccr/infrastructure,POL70,NONE
umccr/infrastructure,POL71,TFSEC
umccr/infrastructure,POL90,NONE
ksatirli/terraform-aws-s3-bucket,POL93,NONE
tedilabs/terraform-aws-misc,POL46,NONE
tedilabs/terraform-aws-misc,POL93,BOTH
clamorisse/lambda_demo,POL93,NONE
hygieia-saas/hygieia-webapp,POL58,NONE
hygieia-saas/hygieia-webapp,POL93,NONE
usdigitalresponse/univaf,POL70,NONE
usdigitalresponse/univaf,POL71,TFSEC
usdigitalresponse/univaf,POL90,NONE
usdigitalresponse/univaf,POL93,NONE
davidbegin/terrafuzz,POL93,NONE
divgo/terraform,POL93,NONE
provectus/data-quality-gate,POL58,NONE
provectus/data-quality-gate,POL70,NONE
provectus/data-quality-gate,POL71,TFSEC
provectus/data-quality-gate,POL93,NONE
alphagov/govwifi-terraform,POL11,BOTH
alphagov/govwifi-terraform,POL15,CHECKOV
alphagov/govwifi-terraform,POL17,BOTH
alphagov/govwifi-terraform,POL41,NONE
alphagov/govwifi-terraform,POL70,NONE
alphagov/govwifi-terraform,POL71,TFSEC
alphagov/govwifi-terraform,POL90,NONE
jeastham1993/application-integration-patterns,POL46,NONE
jeastham1993/application-integration-patterns,POL58,NONE
jeastham1993/application-integration-patterns,POL70,NONE
jeastham1993/application-integration-patterns,POL71,TFSEC
jeastham1993/application-integration-patterns,POL93,NONE
aaomoware/terraform-modules,POL81,NONE
in4it/terraform-aws-cis-controls,POL81,BOTH
in4it/terraform-aws-cis-controls,POL93,BOTH
girder/terraform-heroku-girder4,POL93,BOTH
binbashar/terraform-aws-tfstate-backend,POL58,NONE
binbashar/terraform-aws-tfstate-backend,POL93,BOTH
saurabh-hirani/terraform-workshop,POL93,NONE
Miyurz/aws-k8s,POL16,NONE
Miyurz/aws-k8s,POL28,TFSEC
Miyurz/aws-k8s,POL93,NONE
Miyurz/aws-k8s,POL107,NONE
Miyurz/aws-k8s,POL111,TFSEC
seiji/terraform-aws-modules,POL41,NONE
seiji/terraform-aws-modules,POL58,NONE
seiji/terraform-aws-modules,POL64,NONE
seiji/terraform-aws-modules,POL70,NONE
seiji/terraform-aws-modules,POL71,TFSEC
seiji/terraform-aws-modules,POL81,BOTH
seiji/terraform-aws-modules,POL93,NONE
aws-samples/aws-codepipeline-terraform-cicd-samples,POL93,BOTH
lambdasawa/lambdasawa,POL93,NONE
mrmcc3/tf_aws_datomic,POL16,NONE
mrmcc3/tf_aws_datomic,POL28,TFSEC
mrmcc3/tf_aws_datomic,POL58,NONE
mrmcc3/tf_aws_datomic,POL93,NONE
mrmcc3/tf_aws_datomic,POL107,NONE
mrmcc3/tf_aws_datomic,POL111,TFSEC
EnigmaCurry/terraform-serverless-spa,POL93,NONE
CirclesUBI/infrastructure-provisioning,POL16,NONE
CirclesUBI/infrastructure-provisioning,POL28,TFSEC
CirclesUBI/infrastructure-provisioning,POL70,NONE
CirclesUBI/infrastructure-provisioning,POL71,TFSEC
CirclesUBI/infrastructure-provisioning,POL90,NONE
CirclesUBI/infrastructure-provisioning,POL93,NONE
CirclesUBI/infrastructure-provisioning,POL107,NONE
CirclesUBI/infrastructure-provisioning,POL111,TFSEC
suzuki-shunsuke/tfaction-getting-started,POL93,NONE
rhythmictech/terraform-aws-backend,POL58,NONE
alphagov/di-authentication-api,POL46,BOTH
alphagov/di-authentication-api,POL58,NONE
alphagov/di-authentication-api,POL64,BOTH
flypenguin/code-misc,POL58,NONE
zoitech/terraform-aws-s3-with-iam-access,POL93,NONE
BlackNightFury/modular-web-app,POL41,NONE
BlackNightFury/modular-web-app,POL93,NONE
QuiNovas/terraform-aws-config,POL70,NONE
QuiNovas/terraform-aws-config,POL71,TFSEC
QuiNovas/terraform-aws-config,POL93,NONE
maidsafe-archive/safe-build-infrastructure,POL93,NONE
udayreddy29/cicd-terraform,POL93,NONE
artichoke/project-infrastructure,POL93,BOTH
Dromadon/hallebarde,POL58,NONE
Dromadon/hallebarde,POL93,BOTH
Nakulbajaj101/mlops-zoomcamp-final-project,POL11,NONE
Nakulbajaj101/mlops-zoomcamp-final-project,POL15,NONE
Nakulbajaj101/mlops-zoomcamp-final-project,POL17,NONE
Nakulbajaj101/mlops-zoomcamp-final-project,POL93,NONE
justincampbell/terraform-aws-staticsite,POL93,NONE
podhmo/individual-sandbox,POL93,NONE
