Project Name,Policy ID,Evaluation
radeksimko/devheaven-cz-2018-talk-demo,POL98,NONE
radeksimko/devheaven-cz-2018-talk-demo,POL99,NONE
QuiNovas/terraform-aws-cloudfront,POL91,BOTH
QuiNovas/terraform-aws-cloudfront,POL92,BOTH
QuiNovas/terraform-aws-cloudfront,POL96,BOTH
QuiNovas/terraform-aws-cloudfront,POL98,BOTH
QuiNovas/terraform-aws-cloudfront,POL99,BOTH
troydieter/aws-textract-comprehend,POL91,BOTH
troydieter/aws-textract-comprehend,POL92,BOTH
troydieter/aws-textract-comprehend,POL96,BOTH
troydieter/aws-textract-comprehend,POL98,BOTH
troydieter/aws-textract-comprehend,POL99,BOTH
MartinPaulEve/meve-iac,POL91,BOTH
MartinPaulEve/meve-iac,POL92,BOTH
MartinPaulEve/meve-iac,POL96,BOTH
MartinPaulEve/meve-iac,POL99,BOTH
wri/gfw-iac-workshop,POL34,BOTH
wri/gfw-iac-workshop,POL98,NONE
wri/gfw-iac-workshop,POL99,NONE
devopshubproject/aws-catchup,POL38,NONE
cullancarey/terraform-aws-static-s3-website-template,POL91,BOTH
cullancarey/terraform-aws-static-s3-website-template,POL92,BOTH
cullancarey/terraform-aws-static-s3-website-template,POL96,BOTH
cullancarey/terraform-aws-static-s3-website-template,POL98,BOTH
cullancarey/terraform-aws-static-s3-website-template,POL99,BOTH
rackspace-infrastructure-automation/aws-terraform-s3,POL98,CHECKOV
rackspace-infrastructure-automation/aws-terraform-s3,POL99,BOTH
yami-jabami/juuzou,POL91,BOTH
yami-jabami/juuzou,POL92,BOTH
yami-jabami/juuzou,POL96,BOTH
yami-jabami/juuzou,POL98,BOTH
yami-jabami/juuzou,POL99,BOTH
temmyzeus/spotify_airflow_batch_ingestion,POL34,BOTH
temmyzeus/spotify_airflow_batch_ingestion,POL98,NONE
temmyzeus/spotify_airflow_batch_ingestion,POL99,NONE
BielosX/AWS-developer,POL98,NONE
BielosX/AWS-developer,POL99,NONE
mondorobot/terraform-s3,POL98,NONE
mondorobot/terraform-s3,POL99,NONE
keithsjohnson/AWSServerlessFeedbackDemo,POL98,NONE
keithsjohnson/AWSServerlessFeedbackDemo,POL99,NONE
lazam/terraform-ansible,POL98,NONE
lazam/terraform-ansible,POL99,NONE
springboot-angular2-tutorial/micropost-formation,POL34,BOTH
springboot-angular2-tutorial/micropost-formation,POL98,NONE
springboot-angular2-tutorial/micropost-formation,POL99,NONE
ccnmtl/tfmodules,POL98,NONE
ccnmtl/tfmodules,POL99,NONE
nsbno/app-infrastructure,POL34,BOTH
nsbno/app-infrastructure,POL98,NONE
nsbno/app-infrastructure,POL99,NONE
codeship-library/codeship-docker-terraform,POL98,NONE
codeship-library/codeship-docker-terraform,POL99,NONE
graymeta/terraform-aws-platform,POL34,BOTH
glaucius/aws-terraform,POL98,NONE
glaucius/aws-terraform,POL99,NONE
JonathanPorta/lambda_face_recognition_example,POL98,NONE
JonathanPorta/lambda_face_recognition_example,POL99,NONE
JonathanPorta/lambda_face_recognition_prebuilt,POL98,NONE
JonathanPorta/lambda_face_recognition_prebuilt,POL99,NONE
Cimpress-MCP/terraform,POL34,BOTH
Cimpress-MCP/terraform,POL98,NONE
Cimpress-MCP/terraform,POL99,NONE
M1ke/mancjs-aws-blog,POL98,NONE
M1ke/mancjs-aws-blog,POL99,NONE
cloudposse/terraform-aws-athena,POL98,NONE
cloudposse/terraform-aws-athena,POL99,NONE
leiarenee/sf-pipeline,POL98,NONE
leiarenee/sf-pipeline,POL99,NONE
fernandomullerjr/terraform-aws,POL98,NONE
fernandomullerjr/terraform-aws,POL99,NONE
goehlemichael/terraform-podcast,POL98,NONE
goehlemichael/terraform-podcast,POL99,NONE
seigot/tetris_score_server,POL98,NONE
seigot/tetris_score_server,POL99,NONE
SamirTalwar/monospacedmonologues.com,POL98,NONE
SamirTalwar/monospacedmonologues.com,POL99,NONE
cloud-security-musings/terrascan-example,POL98,NONE
cloud-security-musings/terrascan-example,POL99,NONE
hashicorp/learn-terraform-module-object-attributes,POL98,NONE
hashicorp/learn-terraform-module-object-attributes,POL99,NONE
lacework/terraform-aws-eks-audit-log,POL98,NONE
lacework/terraform-aws-eks-audit-log,POL99,NONE
cabinetoffice/gender-pay-gap,POL34,BOTH
cabinetoffice/gender-pay-gap,POL98,NONE
cabinetoffice/gender-pay-gap,POL99,NONE
ameerulislam/terraform,POL98,NONE
ameerulislam/terraform,POL99,NONE
Olgoetz/terraform-aws-tfc-state-backup,POL91,BOTH
Olgoetz/terraform-aws-tfc-state-backup,POL92,BOTH
Olgoetz/terraform-aws-tfc-state-backup,POL96,BOTH
Olgoetz/terraform-aws-tfc-state-backup,POL98,BOTH
Olgoetz/terraform-aws-tfc-state-backup,POL99,BOTH
bcgov/myhealthBC-symptom-checker,POL98,NONE
bcgov/myhealthBC-symptom-checker,POL99,NONE
nagelflorian/terraform-aws-s3-review-apps,POL91,BOTH
nagelflorian/terraform-aws-s3-review-apps,POL92,BOTH
nagelflorian/terraform-aws-s3-review-apps,POL96,BOTH
nagelflorian/terraform-aws-s3-review-apps,POL98,BOTH
nagelflorian/terraform-aws-s3-review-apps,POL99,BOTH
alexraskin/lhbot,POL96,NONE
azavea/iow-boundary-tool,POL98,NONE
azavea/iow-boundary-tool,POL99,NONE
web-mev/mev-backend,POL34,BOTH
web-mev/mev-backend,POL98,NONE
web-mev/mev-backend,POL99,NONE
gitpod-io/gitpod,POL34,BOTH
gitpod-io/gitpod,POL98,NONE
gitpod-io/gitpod,POL99,NONE
determined-ai/determined,POL98,NONE
determined-ai/determined,POL99,NONE
HXSecurity/TerraformGoat,POL98,NONE
HXSecurity/TerraformGoat,POL99,NONE
awslabs/kubeflow-manifests,POL34,BOTH
awslabs/kubeflow-manifests,POL98,NONE
awslabs/kubeflow-manifests,POL99,NONE
wellcomecollection/wellcomecollection.org,POL98,NONE
wellcomecollection/wellcomecollection.org,POL99,NONE
bcgov/mds,POL98,NONE
bcgov/mds,POL99,NONE
hotosm/underpass,POL34,BOTH
hotosm/underpass,POL98,NONE
hotosm/underpass,POL99,NONE
heldersepu/hs-scripts,POL98,NONE
heldersepu/hs-scripts,POL99,NONE
svthalia/concrexit,POL98,NONE
svthalia/concrexit,POL99,NONE
nulib/meadow,POL98,NONE
nulib/meadow,POL99,NONE
CMSgov/cms-carts-seds,POL91,BOTH
CMSgov/cms-carts-seds,POL92,BOTH
CMSgov/cms-carts-seds,POL96,BOTH
CMSgov/cms-carts-seds,POL98,BOTH
CMSgov/cms-carts-seds,POL99,BOTH
JamesMillerBlog/wrapper.js,POL98,NONE
JamesMillerBlog/wrapper.js,POL99,NONE
0mk1/terraform-workshops,POL98,NONE
0mk1/terraform-workshops,POL99,NONE
ethanfann/avarts,POL91,NONE
ethanfann/avarts,POL92,NONE
ethanfann/avarts,POL96,NONE
ethanfann/avarts,POL98,NONE
ethanfann/avarts,POL99,TFSEC
0mk1/gifz-api,POL98,NONE
0mk1/gifz-api,POL99,NONE
signal-ai/terraform-aws-cloudwatch-prometheus,POL98,NONE
signal-ai/terraform-aws-cloudwatch-prometheus,POL99,NONE
bcgov/workbc-main,POL98,NONE
bcgov/workbc-main,POL99,NONE
refinery-platform/refinery-platform,POL34,BOTH
refinery-platform/refinery-platform,POL98,NONE
refinery-platform/refinery-platform,POL99,NONE
CMSgov/beneficiary-fhir-data,POL91,BOTH
CMSgov/beneficiary-fhir-data,POL92,BOTH
CMSgov/beneficiary-fhir-data,POL98,BOTH
CMSgov/beneficiary-fhir-data,POL99,BOTH
ministryofjustice/opg-digideps,POL34,BOTH
ministryofjustice/opg-digideps,POL91,BOTH
ministryofjustice/opg-digideps,POL92,BOTH
ministryofjustice/opg-digideps,POL96,BOTH
ministryofjustice/opg-digideps,POL98,BOTH
ministryofjustice/opg-digideps,POL99,BOTH
ministryofjustice/opg-lpa,POL34,BOTH
ministryofjustice/opg-lpa,POL91,BOTH
ministryofjustice/opg-lpa,POL92,BOTH
ministryofjustice/opg-lpa,POL96,BOTH
ministryofjustice/opg-lpa,POL98,BOTH
ministryofjustice/opg-lpa,POL99,BOTH
entechlog/kafka-examples,POL98,NONE
entechlog/kafka-examples,POL99,NONE
leopardslab/kubebot,POL34,BOTH
leopardslab/kubebot,POL98,NONE
leopardslab/kubebot,POL99,NONE
lynnlangit/aws-for-bioinformatics,POL98,NONE
lynnlangit/aws-for-bioinformatics,POL99,NONE
