Project Name,Policy ID,Evaluation
cloudposse/terraform-aws-kops-state-backend,POL94,NONE
LeoneGarage/terraform,POL94,NONE
aws-samples/aws-cicd-patch-management-terraform,POL94,NONE
galexrt/elasticsearch-operator,POL94,NONE
slalom-london/k8s-tutorial,POL94,NONE
szwojtkowski/aws-step-functions-terraform,POL62,NONE
szwojtkowski/aws-step-functions-terraform,POL94,NONE
nexthink-oss/terraform-aws-cloudtrail-s3-to-kinesis,POL62,BOTH
NHSDigital/spine-core-aws-common,POL80,BOTH
stellar/java-stellar-anchor-sdk,POL94,NONE
dvargas92495/roamjs-static-site,POL62,NONE
dvargas92495/roamjs-static-site,POL94,NONE
aws-samples/aws-waf-automation-terraform-samples,POL62,BOTH
aws-samples/aws-waf-automation-terraform-samples,POL103,BOTH
aws-samples/aws-waf-automation-terraform-samples,POL104,BOTH
alphagov/verify-infrastructure,POL94,NONE
cds-snc/notification-terraform,POL103,BOTH
cds-snc/notification-terraform,POL104,NONE
marjakapyaho/nightbear,POL94,NONE
rabbitmq/rabbitmq-ct-helpers,POL94,NONE
alimac/terraform-s3,POL94,NONE
umccr/infrastructure,POL62,NONE
umccr/infrastructure,POL94,NONE
ksatirli/terraform-aws-s3-bucket,POL94,CHECKOV
tedilabs/terraform-aws-misc,POL94,CHECKOV
clamorisse/lambda_demo,POL62,NONE
clamorisse/lambda_demo,POL94,NONE
hygieia-saas/hygieia-webapp,POL62,NONE
hygieia-saas/hygieia-webapp,POL94,NONE
hygieia-saas/hygieia-webapp,POL103,NONE
usdigitalresponse/univaf,POL94,NONE
davidbegin/terrafuzz,POL94,NONE
divgo/terraform,POL94,NONE
provectus/data-quality-gate,POL94,NONE
alphagov/govwifi-terraform,POL42,NONE
alphagov/govwifi-terraform,POL62,NONE
jeastham1993/application-integration-patterns,POL62,NONE
jeastham1993/application-integration-patterns,POL94,NONE
jeastham1993/application-integration-patterns,POL103,BOTH
aaomoware/terraform-modules,POL80,NONE
in4it/terraform-aws-cis-controls,POL80,BOTH
in4it/terraform-aws-cis-controls,POL85,BOTH
in4it/terraform-aws-cis-controls,POL94,BOTH
girder/terraform-heroku-girder4,POL94,NONE
saurabh-hirani/terraform-workshop,POL94,NONE
Miyurz/aws-k8s,POL94,NONE
seiji/terraform-aws-modules,POL42,NONE
seiji/terraform-aws-modules,POL80,BOTH
seiji/terraform-aws-modules,POL94,NONE
aws-samples/aws-codepipeline-terraform-cicd-samples,POL94,BOTH
lambdasawa/lambdasawa,POL94,NONE
lambdasawa/lambdasawa,POL103,NONE
mrmcc3/tf_aws_datomic,POL94,NONE
EnigmaCurry/terraform-serverless-spa,POL94,NONE
CirclesUBI/infrastructure-provisioning,POL94,NONE
suzuki-shunsuke/tfaction-getting-started,POL94,NONE
alphagov/di-authentication-api,POL94,NONE
alphagov/di-authentication-api,POL103,CHECKOV
alphagov/di-authentication-api,POL104,BOTH
flypenguin/code-misc,POL94,NONE
zoitech/terraform-aws-s3-with-iam-access,POL94,NONE
BlackNightFury/modular-web-app,POL42,CHECKOV
QuiNovas/terraform-aws-config,POL94,BOTH
maidsafe-archive/safe-build-infrastructure,POL94,NONE
udayreddy29/cicd-terraform,POL94,NONE
artichoke/project-infrastructure,POL94,TFSEC
Dromadon/hallebarde,POL62,NONE
Nakulbajaj101/mlops-zoomcamp-final-project,POL94,NONE
podhmo/individual-sandbox,POL94,NONE
arehmandev/abs-kubelab,POL94,NONE
afloesch/learning-terraform,POL94,NONE
alexisCata/terraform_ansible_deploy,POL94,NONE
Worklytics/psoxy,POL62,NONE
Worklytics/psoxy,POL94,NONE
88lexd/lexd-solutions,POL62,NONE
88lexd/lexd-solutions,POL94,NONE
sashee/cloudfront-multiple-origins,POL62,NONE
sashee/cloudfront-multiple-origins,POL94,NONE
dwp/dataworks-metrics-infrastructure,POL94,BOTH
felix-lessoer/elastic-terraform-examples,POL80,BOTH
felix-lessoer/elastic-terraform-examples,POL85,BOTH
felix-lessoer/elastic-terraform-examples,POL94,BOTH
splunk/splunkconf-backup,POL94,NONE
Terraform-GUI/terraform-gui,POL94,NONE
mitre/demo-aws-hardening,POL94,NONE
StratusGrid/terraform-aws-terraform-state-s3-bucket-centralized-with-roles,POL94,BOTH
e-valente/cloudgoat-with-steroids,POL62,NONE
e-valente/cloudgoat-with-steroids,POL94,NONE
jellis18/e-commerce-saas,POL94,NONE
akerl/aws-account,POL80,BOTH
jay-jain/aws-terraform,POL94,NONE
LF-Engineering/insights-datasource-shared,POL94,NONE
addresscloud/terraform-aws-tile-service,POL94,NONE
addresscloud/terraform-aws-tile-service,POL103,NONE
addresscloud/terraform-aws-tile-service,POL104,NONE
sighupio/fury-eks-installer,POL94,NONE
kylecrawshaw/kylecrawshaw.com,POL94,NONE
acidjazz/basal,POL94,NONE
tdooner/flynn,POL94,NONE
CityOfPhiladelphia/oddt-terraform,POL94,NONE
EricLondon/terraform-ecs-express,POL94,NONE
jSherz/bucket-access-button,POL62,NONE
jSherz/bucket-access-button,POL94,NONE
tablexi/terraform_modules,POL80,NONE
clouduct/terraform-template,POL94,NONE
ministryofjustice/cloud-platform-concourse,POL94,NONE
HackYourFuture/infrastructure,POL94,NONE
youngfeldt/terraform-aws-backend-s3,POL94,NONE
1ultimat3/fuzzied,POL94,NONE
mrled/psyops,POL94,NONE
mongulu-cm/mtchoun-mouh,POL62,NONE
mongulu-cm/mtchoun-mouh,POL94,NONE
globaldatanet/hugs,POL94,NONE
aws-samples/aws-mlops-pipelines-terraform,POL94,NONE
sachajw/course-material,POL94,NONE
AgnostiqHQ/covalent-kubernetes-plugin,POL94,NONE
SumoLogic/terraform-sumologic-sumo-logic-integrations,POL62,NONE
SumoLogic/terraform-sumologic-sumo-logic-integrations,POL80,NONE
SumoLogic/terraform-sumologic-sumo-logic-integrations,POL94,NONE
nobl9/build-on-aws-o11y-demo,POL94,NONE
paulmarsicloud/terraform-aws-openvpn-ephemeral,POL94,NONE
ministryofjustice/opg-terraform-aws-account,POL80,BOTH
QuiNovas/terraform-aws-cloudtrail,POL80,BOTH
QuiNovas/terraform-aws-cloudtrail,POL94,BOTH
aws-samples/aws-trusted-advisor-glue-aggregator-terraform,POL62,BOTH
aws-samples/aws-trusted-advisor-glue-aggregator-terraform,POL94,NONE
dwp/aws-analytical-env,POL94,BOTH
